,stop_id,on_street,cross_street,routes,boardings,alightings,location
9299,12657,SHERMAN,ELGIN ROAD,N201,0.1,0.2,"(42.05078253, -87.6818506)"
9300,12659,SHERMAN,GROVE,N201,0.0,0.9,"(42.04529703, -87.6817539)"
9301,12660,SHERMAN,GROVE,N201,0.9,0.1,"(42.04561589, -87.68201955)"
9302,12664,EMERSON,MAPLE,93,5.7,55.5,"(42.05202611, -87.68476067)"
9303,12665,EMERSON,MAPLE,93,64.4,8.6,"(42.05221358, -87.68484998)"
9304,12666,EMERSON,RIDGE,93,4.9,2.4,"(42.05218831, -87.68771126)"
9305,12675,MAPLE,CHURCH,93,23.8,0.9,"(42.04865955, -87.68468821)"
9306,12678,CHURCH,ASBURY,205,0.8,3.3,"(42.04867121, -87.69019957)"
9307,12679,CHURCH,ASBURY,205,1.9,1.5,"(42.048448, -87.690371)"
9308,12680,CHURCH,MAPLE,"201,205",44.4,87.4,"(42.04844054, -87.68555344)"
9309,12682,CHURCH,RIDGE,205,2.7,11.9,"(42.04844635, -87.6886345)"
9310,12686,DAVIS,MAPLE,"93,201,205",94.6,38.6,"(42.0471227, -87.68474363)"
9311,12687,DAVIS,OAK,"93,201,205",35.7,33.1,"(42.04711274, -87.68660985)"
9312,12688,DAVIS,RIDGE,205,0.8,1.8,"(42.04715993, -87.68841364)"
9313,12689,RIDGE,CHURCH,201,29.6,10.8,"(42.04838554, -87.68871332)"
9314,12690,RIDGE,DAVIS,201,20.5,18.0,"(42.04697442, -87.68860459)"
9315,12691,RIDGE,DAVIS,201,14.7,7.3,"(42.04702247, -87.68884083)"
9316,12692,RIDGE,GROVE,201,5.9,2.1,"(42.04569721, -87.68872442)"
9317,12693,RIDGE,GROVE,201,3.2,12.5,"(42.04554952, -87.68845752)"
9318,12694,RIDGE,MAIN,"201,206",47.3,28.1,"(42.03386751, -87.68654287)"
9319,12695,RIDGE,MAIN,"201,206",11.4,12.7,"(42.03408252, -87.68691502)"
9320,12697,DODGE,EMERSON,"93,206",56.3,74.5,"(42.05199433, -87.69876658)"
9321,12698,DODGE,MAIN,"93,206",32.2,39.1,"(42.03372229, -87.69908484)"
9322,12699,DODGE,MAIN,"93,206",39.8,41.9,"(42.0339723, -87.69943728)"
9323,12701,CENTRAL STREET,CRAWFORD,"201,206",44.9,7.1,"(42.06441722, -87.72753573)"
9324,12702,CENTRAL STREET,CRAWFORD,"201,206",6.4,53.6,"(42.06466968, -87.72712907)"
9325,12703,CHICAGO AVENUE,MAIN,"N201,205",25.0,38.8,"(42.03402607, -87.67944272)"
9326,12705,SHERMAN,LAKE,N201,0.0,0.2,"(42.04396065, -87.68166255)"
9327,12706,SHERMAN,LAKE,N201,0.0,0.0,"(42.04422924, -87.68208556)"
9328,12708,CHURCH,BENSON,"201,205",79.4,97.2,"(42.04844811, -87.68349287)"
9329,12710,DODGE,LAKE,"93,206",9.0,12.5,"(42.04429716, -87.69924999)"
9330,12712,CHURCH,DODGE,205,25.0,73.3,"(42.04846855, -87.69875472)"
9331,12713,ADAMS,CANAL,"7,126,129,130,156",326.3,2513.8,"(41.879358, -87.639401)"
9332,12754,WASHINGTON,HALSTED,"19,20",54.9,10.8,"(41.8830708, -87.64669495)"
9333,12803,INDIANA,14TH STREET,"12,129",2.5,35.2,"(41.864338, -87.622588)"
9334,12805,INDIANA,16TH STREET,"12,129",51.0,9.5,"(41.86040604, -87.6225279)"
9335,12831,31ST STREET,KOMENSKY,"53A,82",413.5,249.3,"(41.8367519, -87.72569224)"
9336,12832,PULASKI,32ND STREET,53A,69.4,0.5,"(41.835138, -87.724375)"
9337,12833,PULASKI,33RD STREET,53A,9.7,0.7,"(41.833338, -87.724336)"
9338,12835,PULASKI,3400 So. (SB/FT 34th St.),53A,4.3,1.7,"(41.83108511, -87.72431791)"
9339,12837,PULASKI,3742 SOUTH,53A,1.4,2.7,"(41.82498892, -87.72428321)"
9340,12839,PULASKI,42ND PLACE,53A,27.5,15.3,"(41.81619568, -87.72402617)"
9341,12843,PULASKI,46TH STREET,53A,36.1,13.5,"(41.80978633, -87.72378578)"
9342,12844,PULASKI,47TH STREET,53A,206.9,88.7,"(41.80803611, -87.72373792)"
9343,12845,PULASKI,48TH STREET,53A,18.7,12.5,"(41.80617078, -87.72369091)"
9344,12846,PULASKI,49TH STREET,53A,38.0,22.9,"(41.804291, -87.723545)"
9345,12847,PULASKI,ARCHER,53A,190.4,123.5,"(41.80178737, -87.72355546)"
9346,12849,PULASKI,5200 SOUTH driveway,53A,76.1,34.5,"(41.7988374, -87.72352829)"
9347,12850,PULASKI,53RD STREET,53A,55.4,33.3,"(41.796839, -87.723322)"
9348,12851,PULASKI,54TH STREET,53A,87.7,53.5,"(41.79514169, -87.72339786)"
9349,12852,PULASKI,56TH STREET,53A,44.4,58.3,"(41.791474, -87.723174)"
9350,12853,PULASKI,57TH STREET,53A,20.5,55.1,"(41.789653, -87.723124)"
9351,12854,PULASKI,58TH STREET,53A,43.7,76.4,"(41.787835, -87.723073)"
9352,12855,PULASKI,60TH STREET,53A,18.2,38.4,"(41.784191, -87.722973)"
9353,12856,PULASKI,61ST STREET,53A,14.9,58.0,"(41.782372, -87.722919)"
9354,12857,PULASKI,62ND STREET,53A,64.5,145.6,"(41.78055, -87.722869)"
9355,12858,PULASKI,64TH STREET,53A,16.9,40.7,"(41.776906, -87.722769)"
9356,12859,PULASKI,65TH STREET,53A,20.2,69.3,"(41.775091, -87.722726)"
9357,12860,PULASKI,66TH STREET,53A,22.4,96.3,"(41.773269, -87.72268)"
9358,12861,PULASKI,68TH STREET,53A,27.2,102.8,"(41.769633, -87.722589)"
9359,12862,PULASKI,69TH STREET,53A,26.3,107.0,"(41.767812, -87.722546)"
9360,12863,PULASKI,70TH STREET,53A,34.5,132.8,"(41.765991, -87.722499)"
9361,12866,PULASKI,76TH STREET,53A,83.9,73.0,"(41.7548157, -87.72230992)"
9362,12867,PULASKI,77TH STREET (south leg),53A,4.7,31.7,"(41.75279352, -87.72217862)"
9363,12868,PULASKI,78TH STREET,53A,8.4,98.8,"(41.75136228, -87.72209749)"
9364,12869,PULASKI,8000 SOUTH,"53A,79",3.6,11.8,"(41.747911, -87.721983)"
9365,12870,PULASKI,82ND STREET,53A,5.0,35.7,"(41.744009, -87.721793)"
9366,12871,PULASKI,84TH STREET,53A,10.6,58.2,"(41.74044173, -87.72180727)"
9367,12872,PULASKI,85TH STREET,53A,5.4,39.7,"(41.73859079, -87.72173223)"
9368,12873,PULASKI,86TH STREET,53A,9.8,47.4,"(41.73677464, -87.7216721)"
9369,12874,PULASKI,MAIN (8800 SOUTH),53A,2.9,6.3,"(41.73264962, -87.72170449)"
9370,12875,PULASKI,8900 SOUTH,53A,0.3,0.9,"(41.73009847, -87.72178838)"
9371,12876,PULASKI,92ND STREET,53A,1.9,16.7,"(41.7260882, -87.72164898)"
9372,12877,PULASKI,93RD STREET,53A,3.6,24.0,"(41.7241752, -87.72158997)"
9373,12878,PULASKI,94TH STREET,53A,12.6,120.5,"(41.72233949, -87.72145519)"
9374,12879,PULASKI,96TH STREET,53A,1.6,8.8,"(41.71869185, -87.72141196)"
9375,12880,PULASKI,97TH STREET,53A,3.7,30.9,"(41.71693661, -87.72131485)"
9376,12881,PULASKI,98TH STREET,53A,1.3,22.3,"(41.71511761, -87.7212512)"
9377,12882,PULASKI,100TH STREET,"53A,103",2.4,8.7,"(41.71139105, -87.72119748)"
9378,12883,PULASKI,101ST STREET,"53A,103",1.7,18.5,"(41.709509, -87.721084)"
9379,12884,PULASKI,102ND STREET (north leg),"53A,103",4.1,21.0,"(41.707599, -87.721025)"
9380,12885,PULASKI,104TH STREET,53A,1.8,10.9,"(41.704123, -87.720926)"
9381,12886,PULASKI,105TH STREET,53A,1.1,6.6,"(41.702304, -87.720843)"
9382,12887,PULASKI,106TH STREET,53A,0.6,6.2,"(41.700477, -87.720749)"
9383,12888,PULASKI,109TH STREET (north leg),53A,0.2,6.7,"(41.69596616, -87.72057719)"
9384,12889,PULASKI,109TH STREET (south leg),53A,0.0,1.8,"(41.694846, -87.720519)"
9385,12890,PULASKI,110TH STREET,53A,0.2,8.4,"(41.693123, -87.720467)"
9386,12892,PULASKI,110TH STREET,53A,7.6,0.4,"(41.69298733, -87.72025468)"
9387,12893,PULASKI,109TH STREET (south leg),53A,2.8,0.8,"(41.69480566, -87.72030656)"
9388,12894,PULASKI,108TH STREET,53A,3.1,0.4,"(41.69652907, -87.72040653)"
9389,12895,PULASKI,106TH STREET,53A,5.2,0.9,"(41.70024896, -87.72059136)"
9390,12896,PULASKI,105TH STREET,53A,6.1,1.6,"(41.70207696, -87.72068536)"
9391,12897,PULASKI,104TH STREET,53A,6.5,2.1,"(41.70392523, -87.72063212)"
9392,12898,PULASKI,102ND STREET (south leg),"53A,103",21.0,15.5,"(41.70747322, -87.7207303)"
9393,12899,PULASKI,101ST STREET,"53A,103",16.7,6.4,"(41.70943445, -87.72083418)"
9394,12900,PULASKI,100TH STREET,"53A,103",37.8,23.7,"(41.71129349, -87.72089695)"
9395,12901,PULASKI,98TH STREET,53A,18.6,3.8,"(41.71495635, -87.72107169)"
9396,12902,PULASKI,97TH STREET,53A,29.5,4.8,"(41.71679631, -87.72106708)"
9397,12903,PULASKI,96TH STREET,53A,15.7,17.3,"(41.71870752, -87.72116226)"
9398,12904,PULASKI,94TH STREET,53A,17.7,1.8,"(41.72223491, -87.72121729)"
9399,12905,PULASKI,93RD STREET,53A,16.0,3.2,"(41.724208, -87.721365)"
9400,12906,PULASKI,92ND STREET,53A,15.0,3.9,"(41.726121, -87.721424)"
9401,12907,PULASKI,8900 SOUTH,53A,0.4,0.3,"(41.730131, -87.721514)"
9402,12908,PULASKI,MAIN (8800 SOUTH),53A,5.0,3.1,"(41.73258628, -87.72138786)"
9403,12909,PULASKI,86TH STREET,53A,48.4,10.6,"(41.73659635, -87.72128041)"
9404,12910,PULASKI,85TH STREET,53A,28.9,9.9,"(41.73846843, -87.72135646)"
9405,12911,PULASKI,84TH STREET,53A,76.1,23.9,"(41.74030743, -87.72141446)"
9406,12912,PULASKI,82ND STREET,53A,23.1,5.7,"(41.74395743, -87.72153645)"
9407,12913,PULASKI,8000 SOUTH,"53A,79",13.4,14.2,"(41.74779616, -87.7216304)"
9408,12914,PULASKI,78TH STREET,53A,61.1,1.1,"(41.75129787, -87.72182259)"
9409,12915,PULASKI,77TH STREET,53A,54.6,5.3,"(41.75272438, -87.7218715)"
9410,12916,PULASKI,76TH STREET,53A,107.0,112.1,"(41.75486625, -87.72207513)"
9411,12918,PULASKI,70TH STREET,53A,59.8,8.2,"(41.76580852, -87.72226335)"
9412,12919,PULASKI,69TH STREET,53A,87.3,19.6,"(41.76762852, -87.72231035)"
9413,12920,PULASKI,68TH STREET,53A,82.4,33.9,"(41.76944952, -87.72235335)"
9414,12921,PULASKI,66TH STREET,53A,57.1,21.5,"(41.77308628, -87.72239893)"
9415,12922,PULASKI,65TH STREET,53A,47.2,19.4,"(41.77490728, -87.72244493)"
9416,12923,PULASKI,64TH STREET,53A,30.5,19.5,"(41.77672228, -87.72248793)"
9417,12924,PULASKI,62ND STREET (vacated),53A,88.7,20.1,"(41.78038655, -87.72263893)"
9418,12925,PULASKI,61ST STREET,53A,44.2,15.5,"(41.78220855, -87.72268893)"
9419,12926,PULASKI,60TH STREET,53A,18.5,14.2,"(41.78402755, -87.72274293)"
9420,12927,PULASKI,58TH STREET,53A,39.4,14.1,"(41.7876514, -87.72281461)"
9421,12928,PULASKI,57TH STREET,53A,39.5,25.4,"(41.7894704, -87.72286561)"
9422,12929,PULASKI,56TH STREET,53A,44.3,48.3,"(41.7912914, -87.7229146)"
9423,12930,PULASKI,54TH STREET,53A,24.3,21.6,"(41.79496152, -87.72304015)"
9424,12931,PULASKI,53RD STREET,53A,37.0,66.1,"(41.796756, -87.723176)"
9425,12932,PULASKI,5200 SOUTH driveway,53A,16.4,175.1,"(41.79838584, -87.72315337)"
9426,12934,PULASKI,ARCHER,53A,25.2,27.8,"(41.80282394, -87.72330287)"
9427,12935,PULASKI,49TH STREET,53A,7.7,27.5,"(41.80417192, -87.72332295)"
9428,12936,PULASKI,48TH STREET,53A,70.7,131.1,"(41.80593021, -87.72337343)"
9429,12937,PULASKI,47TH STREET,53A,42.8,86.5,"(41.80776266, -87.72343184)"
9430,12942,PULASKI,42ND STREET,53A,7.5,19.8,"(41.8168075, -87.72374976)"
9431,12943,PULASKI,41ST STREET,53A,6.4,8.0,"(41.81830403, -87.72381329)"
9432,12944,PULASKI,3741 SOUTH,53A,1.9,3.8,"(41.82505522, -87.72396444)"
9433,12945,PULASKI,36TH STREET,53A,1.3,8.4,"(41.82869979, -87.72402345)"
9434,12946,PULASKI,34TH STREET (opp. 3400 S),53A,1.1,4.5,"(41.83113234, -87.72409266)"
9435,12948,PULASKI,3300 SOUTH RR CROSSING,53A,0.9,27.3,"(41.83279894, -87.72414166)"
9436,12949,PULASKI,32ND STREET,53A,3.2,261.5,"(41.834973, -87.724229)"
9437,12950,31ST STREET,PULASKI,"35,53A,82",14.7,447.5,"(41.83694156, -87.72472526)"
9438,12952,59TH STREET,KILBOURN,59,9.0,3.1,"(41.7857562, -87.7352998)"
9439,12953,59TH STREET,KOSTNER,59,33.0,14.2,"(41.78575944, -87.7328201)"
9440,12954,59TH STREET,KILDARE,59,20.0,20.5,"(41.78578344, -87.73037511)"
9441,12955,59TH STREET,KEELER,59,15.1,19.6,"(41.78582507, -87.72797409)"
9442,12956,59TH STREET,KARLOV,59,6.3,15.5,"(41.78585131, -87.72551362)"
9443,12957,59TH STREET,PULASKI,59,117.3,45.2,"(41.78586907, -87.72317345)"
9444,12958,59TH STREET,SPRINGFIELD,59,11.8,9.4,"(41.78592673, -87.72062212)"
9445,12959,59TH STREET,HAMLIN,59,11.9,25.3,"(41.78595591, -87.71817631)"
9446,12960,59TH STREET,LAWNDALE,59,13.7,50.7,"(41.78598287, -87.71574099)"
9447,12961,59TH STREET,CENTRAL PARK,59,10.1,24.1,"(41.78602934, -87.71259843)"
9448,12962,59TH STREET,ST. LOUIS,59,7.1,36.9,"(41.78607943, -87.71080238)"
9449,12963,59TH STREET,HOMAN,59,11.2,14.9,"(41.78610342, -87.70829435)"
9450,12964,59TH STREET,SPAULDING,59,6.8,11.6,"(41.78612767, -87.70588394)"
9451,12965,59TH STREET,KEDZIE,59,87.7,61.3,"(41.7861775, -87.70347458)"
9452,12966,59TH STREET,ALBANY,59,14.4,11.1,"(41.78622351, -87.70106433)"
9453,12968,59TH STREET,FRANCISCO,59,4.0,14.9,"(41.78629453, -87.69609037)"
9454,12969,59TH STREET,CALIFORNIA,59,43.5,43.7,"(41.78633562, -87.69374133)"
9455,12970,59TH STREET,WASHTENAW,59,14.3,18.5,"(41.78640457, -87.69123131)"
9456,12971,59TH STREET,ROCKWELL,59,34.5,28.6,"(41.78642918, -87.68882003)"
9457,12972,59TH STREET,CAMPBELL,59,17.9,20.7,"(41.78645295, -87.68641058)"
9458,12974,59TH STREET,OAKLEY,59,6.4,6.0,"(41.78647043, -87.68112676)"
9459,12975,59TH STREET,HOYNE,59,39.1,16.8,"(41.7865415, -87.6766461)"
9460,12976,59TH STREET,DAMEN,59,28.8,18.2,"(41.78656401, -87.67424353)"
9461,12977,59TH STREET,WOLCOTT,59,27.4,12.8,"(41.78660918, -87.67178269)"
9462,12978,59TH STREET,WOOD,59,18.4,14.9,"(41.78663466, -87.66936104)"
9463,12979,59TH STREET,PAULINA,59,163.8,79.9,"(41.78665118, -87.66692916)"
9464,12980,59TH STREET,ASHLAND,59,66.4,32.1,"(41.78668289, -87.66459493)"
9465,12981,59TH STREET,LAFLIN,59,18.6,9.8,"(41.78671916, -87.66207394)"
9466,12982,59TH STREET,LOOMIS,59,15.6,16.4,"(41.78674698, -87.65965584)"
9467,12983,59TH STREET,THROOP,59,49.5,34.9,"(41.78678288, -87.65720869)"
9468,12984,59TH STREET,RACINE,59,36.6,22.7,"(41.78681461, -87.65481154)"
9469,12985,59TH STREET,ABERDEEN,59,48.3,53.7,"(41.78685644, -87.65236354)"
9470,12986,59TH STREET,MORGAN,59,27.2,19.4,"(41.78689578, -87.6499566)"
9471,12987,59TH STREET,PEORIA,59,51.8,52.6,"(41.78692644, -87.64750004)"
9472,12988,59TH STREET,HALSTED,59,28.5,26.9,"(41.78695303, -87.64510503)"
9473,12989,59TH STREET,UNION,59,12.2,6.6,"(41.78700586, -87.64266065)"
9474,12990,59TH STREET,WALLACE,59,10.6,7.4,"(41.78705022, -87.64021928)"
9475,12991,59TH STREET,NORMAL,59,5.0,5.6,"(41.7870783, -87.6377708)"
9476,12992,59TH STREET,PRINCETON,59,8.6,9.5,"(41.78713132, -87.63295844)"
9477,12993,59TH STREET,WELLS,59,4.7,9.6,"(41.78711384, -87.63210049)"
9478,12994,59TH STREET,WENTWORTH,59,3.6,4.3,"(41.78717426, -87.63010764)"
9479,12995,59TH STREET,LASALLE,59,2.0,4.2,"(41.78721783, -87.62917599)"
9480,12996,59TH STREET,PERRY,59,17.4,31.7,"(41.78727263, -87.62770348)"
9481,12997,59TH STREET,STATE,59,23.4,38.3,"(41.787301, -87.62568512)"
9482,13000,61ST STREET,WABASH,59,19.0,17.8,"(41.78367527, -87.62394954)"
9483,13001,61ST STREET,MICHIGAN,59,26.9,41.2,"(41.78369534, -87.62234848)"
9484,13003,61ST STREET,PRAIRIE,59,39.7,50.3,"(41.78375723, -87.61913036)"
9485,13007,61ST STREET,EBERHART,59,12.3,25.4,"(41.783862, -87.613384)"
9486,13008,61ST STREET,ST. LAWRENCE,59,14.2,35.9,"(41.78390899, -87.61099843)"
9487,13010,61ST STREET,LANGLEY,59,9.3,40.1,"(41.78394928, -87.60854339)"
9488,13013,61ST STREET,INGLESIDE,59,6.2,19.9,"(41.78402821, -87.60287416)"
9489,13014,61ST STREET,ELLIS,59,4.4,22.8,"(41.78404668, -87.60126456)"
9490,13016,61ST STREET,UNIVERSITY,59,2.5,22.2,"(41.7840858, -87.59801403)"
9491,13019,61ST STREET,KENWOOD,59,2.3,16.8,"(41.78414122, -87.59325654)"
9492,13020,DORCHESTER,61ST STREET,59,3.3,26.1,"(41.784421, -87.59136359)"
9493,13021,DORCHESTER,60TH STREET,59,1.6,6.7,"(41.78597064, -87.59141124)"
9494,13022,60TH STREET,STONY ISLAND,59,114.0,176.6,"(41.78618935, -87.58694104)"
9495,13023,DORCHESTER,60TH STREET,59,11.7,0.6,"(41.785949, -87.591548)"
9496,13024,DORCHESTER,61ST STREET,59,30.1,5.1,"(41.78431895, -87.59149621)"
9497,13025,61ST STREET,KENWOOD,59,24.5,6.7,"(41.7842573, -87.59293702)"
9498,13030,61ST STREET,ELLIS,59,39.1,8.1,"(41.78417286, -87.60102238)"
9499,13031,61ST STREET,INGLESIDE,59,15.8,4.3,"(41.78415566, -87.6026781)"
9500,13033,61ST STREET,COTTAGE GROVE,59,121.6,27.0,"(41.78411532, -87.6058329)"
9501,13034,61ST STREET,LANGLEY,"N4,59",43.7,14.1,"(41.78407046, -87.60837789)"
9502,13036,61ST STREET,ST. LAWRENCE,"N4,59",43.4,17.9,"(41.78402778, -87.6107995)"
9503,13037,61ST STREET,EBERHART,"N4,59",30.1,16.6,"(41.78402191, -87.61293704)"
9504,13041,61ST STREET,PRAIRIE,59,20.8,9.7,"(41.78388496, -87.61878892)"
9505,13042,61ST STREET,INDIANA,59,40.0,64.2,"(41.78388396, -87.62038793)"
9506,13043,60TH STREET,INDIANA,59,52.9,37.2,"(41.78564533, -87.62086433)"
9507,13045,60TH STREET,WABASH,59,16.5,19.7,"(41.78563128, -87.62370445)"
9508,13046,60TH STREET,STATE,59,13.4,8.8,"(41.78559311, -87.62530935)"
9509,13047,59TH STREET,STATE,59,79.6,21.6,"(41.7874284, -87.62572173)"
9510,13048,59TH STREET,PERRY,59,9.3,3.1,"(41.78741467, -87.62753018)"
9511,13049,59TH STREET,LASALLE,59,6.1,3.4,"(41.78736874, -87.62896226)"
9512,13050,59TH STREET,WENTWORTH,59,10.0,2.8,"(41.78734506, -87.63015207)"
9513,13053,59TH STREET,WELLS,59,1.3,5.0,"(41.78736009, -87.63203912)"
9514,13054,59TH STREET,STEWART,59,1.7,3.1,"(41.7872429, -87.63574167)"
9515,13055,59TH STREET,NORMAL,59,9.6,14.8,"(41.78723325, -87.63754852)"
9516,13056,59TH STREET,WALLACE,59,2.9,13.2,"(41.78716654, -87.64010668)"
9517,13057,59TH STREET,UNION,59,12.3,18.2,"(41.78714186, -87.64241124)"
9518,13058,59TH STREET,HALSTED,59,78.2,69.3,"(41.78709491, -87.64483011)"
9519,13059,59TH STREET,PEORIA,59,14.3,29.4,"(41.78705071, -87.64729484)"
9520,13060,59TH STREET,MORGAN,59,45.9,69.0,"(41.7870195, -87.64969687)"
9521,13061,59TH STREET,ABERDEEN,59,16.3,31.6,"(41.7869922, -87.65211302)"
9522,13062,59TH STREET,RACINE,59,37.0,84.4,"(41.78695649, -87.6545474)"
9523,13063,59TH STREET,THROOP,59,22.7,29.0,"(41.78691999, -87.65700403)"
9524,13064,59TH STREET,LOOMIS,59,7.9,19.0,"(41.78687066, -87.65940255)"
9525,13065,59TH STREET,LAFLIN,59,7.9,24.7,"(41.78684883, -87.66176469)"
9526,13066,59TH STREET,ASHLAND,59,111.3,195.3,"(41.78683252, -87.66423077)"
9527,13067,59TH STREET,PAULINA,59,30.7,38.9,"(41.78678177, -87.66672438)"
9528,13068,59TH STREET,WOOD,59,13.7,41.0,"(41.78674494, -87.66910296)"
9529,13069,59TH STREET,WOLCOTT,59,15.3,38.6,"(41.78672308, -87.67155068)"
9530,13070,59TH STREET,DAMEN,59,16.9,53.1,"(41.78669515, -87.67395545)"
9531,13072,59TH STREET,OAKLEY,59,1.7,23.7,"(41.78658736, -87.68098484)"
9532,13074,59TH STREET,CAMPBELL,59,8.3,20.3,"(41.7865822, -87.68614259)"
9533,13075,59TH STREET,ROCKWELL,59,21.7,42.8,"(41.78654774, -87.68859801)"
9534,13076,59TH STREET,WASHTENAW,59,17.5,17.6,"(41.78649588, -87.69104247)"
9535,13077,59TH STREET,CALIFORNIA,59,36.8,48.4,"(41.78647997, -87.69345606)"
9536,13078,59TH STREET,FRANCISCO,59,15.1,6.9,"(41.78642754, -87.69592897)"
9537,13079,59TH STREET,SACRAMENTO,59,28.0,29.1,"(41.78638521, -87.69833257)"
9538,13080,59TH STREET,ALBANY,59,10.1,11.6,"(41.78636091, -87.70079972)"
9539,13081,59TH STREET,KEDZIE,59,49.1,80.9,"(41.78632154, -87.70317369)"
9540,13082,59TH STREET,SPAULDING,59,19.7,9.9,"(41.78628431, -87.70564525)"
9541,13083,59TH STREET,HOMAN,59,17.7,11.8,"(41.78623892, -87.70807411)"
9542,13084,59TH STREET,ST. LOUIS,59,35.7,12.7,"(41.78620588, -87.71056373)"
9543,13085,59TH STREET,CENTRAL PARK,59,20.0,5.5,"(41.78616726, -87.71271871)"
9544,13086,59TH STREET,LAWNDALE,59,35.2,11.2,"(41.78611483, -87.71548572)"
9545,13087,59TH STREET,HAMLIN,59,21.2,6.9,"(41.78607958, -87.71794917)"
9546,13088,59TH STREET,SPRINGFIELD,59,8.7,9.9,"(41.78604699, -87.72039778)"
9547,13089,59TH STREET,PULASKI,59,29.8,100.4,"(41.78601119, -87.72277214)"
9548,13090,59TH STREET,KARLOV,59,24.1,4.8,"(41.78596421, -87.72531742)"
9549,13091,59TH STREET,KEELER,59,14.4,6.0,"(41.78595323, -87.72774557)"
9550,13092,59TH STREET,KILDARE,59,12.5,4.9,"(41.78592288, -87.73015445)"
9551,13093,59TH STREET,KOSTNER,59,12.9,11.1,"(41.785896, -87.732387)"
9552,13094,59TH STREET,KILBOURN,59,4.0,8.0,"(41.78586641, -87.73502956)"
9553,13112,DODGE,LAKE,"93,206",8.1,65.9,"(42.04415171, -87.69899901)"
9554,13125,OAKTON,ASBURY,206,0.2,4.7,"(42.02648577, -87.69016076)"
9555,13126,OAKTON,ASBURY,206,1.8,4.9,"(42.02682815, -87.69019555)"
9556,13127,OAKTON,DODGE,206,1.0,1.5,"(42.02647821, -87.6991306)"
9557,13135,DODGE,CHURCH,"93,206",83.4,108.4,"(42.04822046, -87.69882993)"
9558,13136,LAKE,ASBURY,206,0.0,0.5,"(42.04430998, -87.69007312)"
9559,13138,DODGE,SIMPSON,206,3.7,19.3,"(42.05541532, -87.69862475)"
9560,13139,DODGE,SIMPSON,"205,206",17.4,5.6,"(42.05543475, -87.69897818)"
9561,13140,ASHLAND,SIMPSON,206,8.6,1.4,"(42.0558021, -87.69424766)"
9562,13148,RIDGE,HULL TERRACE,"201,206",32.5,24.3,"(42.02459156, -87.6852933)"
9563,13149,RIDGE,HULL TERRACE,"201,206",43.0,31.1,"(42.02447143, -87.68504199)"
9564,13152,CANNON,NATURE MUSEUM-FULLERTON,76,60.9,126.9,"(41.92708533, -87.63469524)"
9565,13155,DESPLAINES,HARRISON,"36,125,156",96.4,95.1,"(41.87444284, -87.64434548)"
9566,13156,DODGE,CHURCH,"93,205,206",155.9,91.7,"(42.04845372, -87.69908004)"
9567,13180,ARMITAGE,CLARK,73,210.7,5.9,"(41.91844102, -87.63644615)"
9568,13181,CORTLAND,METRA STATION,"33,132",178.2,15.6,"(41.91604165, -87.66852869)"
9569,13191,OGDEN,ROOSEVELT,12,49.4,40.6,"(41.86700028, -87.68316147)"
9570,13192,ROOSEVELT,DAMEN,12,144.9,44.7,"(41.86665512, -87.67575835)"
9571,13193,LOOMIS,BLUE ISLAND,60,348.5,207.2,"(41.85762294, -87.66123267)"
9572,13195,59TH STREET,ELLIS,"170,192",52.1,130.8,"(41.78780169, -87.60101281)"
9573,13197,59TH STREET,KIMBARK,"170,171,172,192",194.5,103.8,"(41.78787138, -87.59450063)"
9574,13198,ONTARIO,WABASH,"33,125",68.8,24.2,"(41.89329558, -87.62664133)"
9575,14001,95TH STREET,RED LINE STATION,29,903.1,775.1,"(41.72273793, -87.62412249)"
9576,14004,95TH STREET,RED LINE STATION,"95W,9,N9",362.7,1.2,"(41.72245395, -87.62403514)"
9577,14005,95TH STREET,RED LINE STATION,100,245.8,370.4,"(41.72261747, -87.6238917)"
9578,14006,95TH STREET,RED LINE STATION,103,689.9,967.8,"(41.72267001, -87.62492486)"
9579,14007,95TH STREET,RED LINE STATION,106,275.9,822.6,"(41.72217315, -87.62385164)"
9580,14008,95TH STREET,RED LINE STATION,108,203.5,204.2,"(41.7219476, -87.62401009)"
9581,14009,95TH STREET,RED LINE STATION,"111,N5",1414.0,1929.3,"(41.72247643, -87.62386458)"
9582,14010,95TH STREET,RED LINE STATION,112,602.5,0.2,"(41.72230385, -87.62403619)"
9583,14011,95TH STREET,RED LINE STATION,"34,119",3366.3,3418.3,"(41.72229945, -87.62476398)"
9584,14012,95TH STREET,RED LINE STATION,"9,95W,108,112",59.2,2458.5,"(41.72210187, -87.62477128)"
9585,14016,MADISON,MICHIGAN,"20,56",35.1,80.3,"(41.88213283, -87.6251481)"
9586,14019,60TH STREET,ELLIS,"2,170,171,172",298.5,295.7,"(41.78588821, -87.60088971)"
9587,14020,60TH STREET,UNIVERSITY,"2,170,171,172",180.1,239.1,"(41.78592162, -87.59772191)"
9588,14021,60TH STREET,KENWOOD,"2,170,171,172",120.2,106.7,"(41.7860382, -87.59294332)"
9589,14022,59TH STREET,METRA STATION,170,40.4,3.3,"(41.78790366, -87.58901739)"
9590,14023,59TH STREET,DREXEL,"170,192",440.8,332.2,"(41.78776144, -87.60361666)"
9591,14024,BRAINARD,BUFFALO (METRA ENTRANCE),30,130.5,53.6,"(41.64582677, -87.54267437)"
